"Plot Title: 10859608"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879383)","Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879395)"
494,05/02/17 01:00:01 AM,0.0238,-0.0822
495,05/02/17 02:00:01 AM,0.0224,-0.0830
496,05/02/17 03:00:01 AM,0.0205,-0.0847
497,05/02/17 04:00:01 AM,0.0190,-0.0847
498,05/02/17 05:00:01 AM,0.0186,-0.0855
499,05/02/17 06:00:01 AM,0.0176,-0.0847
500,05/02/17 07:00:01 AM,0.0166,-0.0822
501,05/02/17 08:00:01 AM,0.0190,-0.0781
502,05/02/17 09:00:01 AM,0.0205,-0.0757
503,05/02/17 10:00:01 AM,0.0238,-0.0725
504,05/02/17 11:00:01 AM,0.0288,-0.0670
505,05/02/17 12:00:01 PM,0.0350,-0.0632
506,05/02/17 01:00:01 PM,0.0405,-0.0609
507,05/02/17 02:00:01 PM,0.0446,-0.0601
508,05/02/17 03:00:01 PM,0.0462,-0.0601
509,05/02/17 04:00:01 PM,0.0446,-0.0609
510,05/02/17 05:00:01 PM,0.0425,-0.0639
511,05/02/17 06:00:01 PM,0.0392,-0.0685
512,05/02/17 07:00:01 PM,0.0341,-0.0725
513,05/02/17 08:00:01 PM,0.0310,-0.0757
514,05/02/17 09:00:01 PM,0.0274,-0.0765
515,05/02/17 10:00:01 PM,0.0261,-0.0781
516,05/02/17 11:00:01 PM,0.0247,-0.0789
517,05/03/17 12:00:01 AM,0.0228,-0.0805
518,05/03/17 01:00:01 AM,0.0224,-0.0805
519,05/03/17 02:00:01 AM,0.0205,-0.0814
520,05/03/17 03:00:01 AM,0.0190,-0.0822
521,05/03/17 04:00:01 AM,0.0190,-0.0822
522,05/03/17 05:00:01 AM,0.0186,-0.0830
523,05/03/17 06:00:01 AM,0.0166,-0.0830
524,05/03/17 07:00:01 AM,0.0166,-0.0822
525,05/03/17 08:00:01 AM,0.0176,-0.0789
526,05/03/17 09:00:01 AM,0.0200,-0.0757
527,05/03/17 10:00:01 AM,0.0238,-0.0701
528,05/03/17 11:00:01 AM,0.0288,-0.0662
529,05/03/17 12:00:01 PM,0.0341,-0.0632
530,05/03/17 01:00:01 PM,0.0413,-0.0616
531,05/03/17 02:00:01 PM,0.0442,-0.0579
532,05/03/17 03:00:01 PM,0.0446,-0.0572
533,05/03/17 04:00:01 PM,0.0434,-0.0609
534,05/03/17 05:00:01 PM,0.0421,-0.0616
535,05/03/17 06:00:01 PM,0.0392,-0.0639
536,05/03/17 07:00:01 PM,0.0350,-0.0685
537,05/03/17 08:00:01 PM,0.0310,-0.0717
538,05/03/17 09:00:01 PM,0.0288,-0.0757
539,05/03/17 10:00:01 PM,0.0261,-0.0765
540,05/03/17 11:00:01 PM,0.0247,-0.0765
541,05/04/17 12:00:01 AM,0.0228,-0.0781
542,05/04/17 01:00:01 AM,0.0224,-0.0789
543,05/04/17 02:00:01 AM,0.0205,-0.0805
544,05/04/17 03:00:01 AM,0.0200,-0.0805
545,05/04/17 04:00:01 AM,0.0186,-0.0805
546,05/04/17 05:00:01 AM,0.0176,-0.0814
547,05/04/17 06:00:01 AM,0.0161,-0.0822
548,05/04/17 07:00:01 AM,0.0161,-0.0781
549,05/04/17 08:00:01 AM,0.0176,-0.0757
550,05/04/17 09:00:01 AM,0.0200,-0.0725
551,05/04/17 10:00:01 AM,0.0228,-0.0670
552,05/04/17 11:00:01 AM,0.0283,-0.0632
553,05/04/17 12:00:01 PM,0.0354,-0.0609
554,05/04/17 01:00:01 PM,0.0405,-0.0572
555,05/04/17 02:00:01 PM,0.0405,-0.0579
556,05/04/17 03:00:01 PM,0.0413,-0.0587
557,05/04/17 04:00:01 PM,0.0421,-0.0579
558,05/04/17 05:00:01 PM,0.0401,-0.0632
559,05/04/17 06:00:01 PM,0.0371,-0.0654
560,05/04/17 07:00:01 PM,0.0328,-0.0717
561,05/04/17 08:00:01 PM,0.0288,-0.0765
562,05/04/17 09:00:01 PM,0.0261,-0.0805
563,05/04/17 10:00:01 PM,0.0238,-0.0814
