"Plot Title: 10859598"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859598, SEN S/N: 10836747)","Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 10879375)","Temp, °F (LGR S/N: 10859598, SEN S/N: 10981832)","Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 11001915)"
1,04/11/17 07:00:01 PM,66.173,0.0869,65.273,0.1508
2,04/11/17 08:00:01 PM,58.971,0.0841,56.815,0.1479
3,04/11/17 09:00:01 PM,55.949,0.0822,52.423,0.1455
4,04/11/17 10:00:01 PM,52.772,0.0810,46.661,0.1430
5,04/11/17 11:00:01 PM,51.984,0.0794,44.582,0.1405
6,04/12/17 12:00:01 AM,50.445,0.0794,43.716,0.1391
7,04/12/17 01:00:01 AM,50.400,0.0787,44.082,0.1370
8,04/12/17 02:00:01 AM,48.094,0.0775,41.693,0.1361
9,04/12/17 03:00:01 AM,47.244,0.0768,39.970,0.1352
10,04/12/17 04:00:01 AM,47.512,0.0768,40.626,0.1342
11,04/12/17 05:00:01 AM,45.172,0.0762,38.464,0.1331
12,04/12/17 06:00:01 AM,43.671,0.0758,37.560,0.1321
13,04/12/17 07:00:01 AM,45.172,0.0752,39.454,0.1312
14,04/12/17 08:00:01 AM,49.116,0.0758,52.203,0.1285
15,04/12/17 09:00:01 AM,54.516,0.0768,76.158,0.1266
16,04/12/17 10:00:01 AM,60.861,0.0781,86.754,0.1307
17,04/12/17 11:00:01 AM,66.686,0.0797,92.197,0.1357
18,04/12/17 12:00:01 PM,72.264,0.0816,95.374,0.1405
19,04/12/17 01:00:01 PM,77.247,0.0841,99.563,0.1459
20,04/12/17 02:00:01 PM,79.261,0.0869,107.922,0.1495
21,04/12/17 03:00:01 PM,86.074,0.0896,103.948,0.1519
22,04/12/17 04:00:01 PM,95.230,0.0926,103.845,0.1519
23,04/12/17 05:00:01 PM,110.673,0.0961,97.990,0.1514
24,04/12/17 06:00:01 PM,93.848,0.0926,79.128,0.1523
25,04/12/17 07:00:01 PM,77.509,0.0875,66.472,0.1508
26,04/12/17 08:00:01 PM,62.406,0.0835,58.541,0.1479
27,04/12/17 09:00:01 PM,59.616,0.0810,55.429,0.1441
28,04/12/17 10:00:01 PM,57.506,0.0797,52.554,0.1416
29,04/12/17 11:00:01 PM,55.733,0.0787,50.488,0.1391
30,04/13/17 12:00:01 AM,54.343,0.0775,48.895,0.1370
31,04/13/17 01:00:01 AM,53.515,0.0768,49.204,0.1357
32,04/13/17 02:00:01 AM,53.298,0.0762,48.583,0.1342
33,04/13/17 03:00:01 AM,49.870,0.0758,42.341,0.1335
34,04/13/17 04:00:01 AM,50.356,0.0745,43.259,0.1321
35,04/13/17 05:00:01 AM,50.135,0.0745,42.708,0.1312
36,04/13/17 06:00:01 AM,49.870,0.0745,43.579,0.1297
37,04/13/17 07:00:01 AM,51.193,0.0745,46.616,0.1290
38,04/13/17 08:00:01 AM,53.908,0.0752,49.782,0.1285
39,04/13/17 09:00:01 AM,61.119,0.0768,68.142,0.1271
40,04/13/17 10:00:01 AM,58.541,0.0775,67.500,0.1307
41,04/13/17 11:00:01 AM,52.466,0.0781,60.217,0.1357
42,04/13/17 12:00:01 PM,60.775,0.0787,90.936,0.1357
43,04/13/17 01:00:01 PM,63.819,0.0787,84.587,0.1416
44,04/13/17 02:00:01 PM,66.729,0.0810,85.712,0.1441
45,04/13/17 03:00:01 PM,72.351,0.0829,87.620,0.1450
46,04/13/17 04:00:01 PM,80.361,0.0844,95.711,0.1450
47,04/13/17 05:00:01 PM,81.376,0.0857,85.577,0.1455
48,04/13/17 06:00:01 PM,71.533,0.0835,74.381,0.1459
49,04/13/17 07:00:01 PM,63.090,0.0794,58.755,0.1450
50,04/13/17 08:00:01 PM,53.515,0.0762,49.959,0.1430
51,04/13/17 09:00:01 PM,51.282,0.0745,47.019,0.1396
52,04/13/17 10:00:01 PM,48.983,0.0732,43.945,0.1370
53,04/13/17 11:00:01 PM,47.871,0.0722,38.748,0.1347
54,04/14/17 12:00:01 AM,48.405,0.0725,44.492,0.1326
55,04/14/17 01:00:01 AM,49.204,0.0722,46.841,0.1317
56,04/14/17 02:00:01 AM,48.895,0.0722,46.256,0.1307
57,04/14/17 03:00:01 AM,50.929,0.0722,45.489,0.1302
58,04/14/17 04:00:01 AM,49.604,0.0722,45.444,0.1297
59,04/14/17 05:00:01 AM,47.334,0.0708,39.877,0.1297
60,04/14/17 06:00:01 AM,46.211,0.0702,38.700,0.1285
61,04/14/17 07:00:01 AM,46.301,0.0695,40.251,0.1271
62,04/14/17 08:00:01 AM,49.692,0.0708,55.647,0.1242
63,04/14/17 09:00:01 AM,53.427,0.0715,63.347,0.1237
64,04/14/17 10:00:01 AM,56.599,0.0725,69.427,0.1261
65,04/14/17 11:00:01 AM,61.891,0.0738,71.404,0.1302
66,04/14/17 12:00:01 PM,70.587,0.0762,76.419,0.1347
67,04/14/17 01:00:01 PM,72.610,0.0787,80.139,0.1400
68,04/14/17 02:00:01 PM,74.511,0.0829,85.487,0.1430
69,04/14/17 03:00:01 PM,83.467,0.0887,87.483,0.1450
70,04/14/17 04:00:01 PM,91.917,0.0914,87.255,0.1455
71,04/14/17 05:00:01 PM,103.334,0.0920,80.935,0.1446
72,04/14/17 06:00:01 PM,93.564,0.0902,72.955,0.1441
73,04/14/17 07:00:01 PM,78.690,0.0844,59.873,0.1430
74,04/14/17 08:00:01 PM,60.132,0.0781,51.062,0.1412
75,04/14/17 09:00:01 PM,55.690,0.0758,46.076,0.1382
76,04/14/17 10:00:01 PM,53.559,0.0738,45.172,0.1352
77,04/14/17 11:00:01 PM,51.764,0.0725,44.127,0.1326
78,04/15/17 12:00:01 AM,50.621,0.0715,43.488,0.1307
79,04/15/17 01:00:01 AM,49.161,0.0708,42.109,0.1290
80,04/15/17 02:00:01 AM,47.826,0.0702,40.438,0.1276
81,04/15/17 03:00:01 AM,46.931,0.0695,39.078,0.1266
82,04/15/17 04:00:01 AM,45.896,0.0684,37.798,0.1256
83,04/15/17 05:00:01 AM,45.444,0.0684,37.893,0.1246
84,04/15/17 06:00:01 AM,44.355,0.0678,36.603,0.1237
85,04/15/17 07:00:01 AM,44.037,0.0671,36.554,0.1229
86,04/15/17 08:00:01 AM,47.377,0.0684,51.589,0.1204
87,04/15/17 09:00:01 AM,53.733,0.0695,67.199,0.1199
88,04/15/17 10:00:01 AM,59.745,0.0708,75.463,0.1229
89,04/15/17 11:00:01 AM,67.242,0.0725,86.936,0.1276
90,04/15/17 12:00:01 PM,76.899,0.0758,97.111,0.1335
91,04/15/17 01:00:01 PM,81.288,0.0797,103.640,0.1391
92,04/15/17 02:00:01 PM,84.632,0.0850,110.892,0.1434
93,04/15/17 03:00:01 PM,96.917,0.0914,110.291,0.1450
94,04/15/17 04:00:01 PM,95.999,0.0896,106.756,0.1466
95,04/15/17 05:00:01 PM,92.809,0.0875,98.724,0.1459
96,04/15/17 06:00:01 PM,84.767,0.0857,86.029,0.1450
97,04/15/17 07:00:01 PM,75.247,0.0810,72.351,0.1434
98,04/15/17 08:00:01 PM,64.418,0.0775,59.445,0.1412
99,04/15/17 09:00:01 PM,60.604,0.0752,53.384,0.1375
100,04/15/17 10:00:01 PM,59.099,0.0745,52.423,0.1352
101,04/15/17 11:00:01 PM,57.765,0.0732,51.193,0.1321
102,04/16/17 12:00:01 AM,56.165,0.0722,50.268,0.1302
103,04/16/17 01:00:01 AM,54.516,0.0715,48.227,0.1285
104,04/16/17 02:00:01 AM,51.940,0.0702,43.579,0.1276
105,04/16/17 03:00:01 AM,51.678,0.0702,44.263,0.1261
106,04/16/17 04:00:01 AM,51.237,0.0695,44.127,0.1246
107,04/16/17 05:00:01 AM,49.338,0.0684,42.386,0.1242
108,04/16/17 06:00:01 AM,49.116,0.0684,41.277,0.1229
109,04/16/17 07:00:01 AM,49.116,0.0678,44.263,0.1219
110,04/16/17 08:00:01 AM,50.841,0.0684,58.498,0.1199
111,04/16/17 09:00:01 AM,55.515,0.0691,79.480,0.1199
112,04/16/17 10:00:01 AM,62.062,0.0708,75.463,0.1237
113,04/16/17 11:00:01 AM,73.558,0.0745,97.209,0.1256
114,04/16/17 12:00:01 PM,79.567,0.0768,107.814,0.1312
115,04/16/17 01:00:01 PM,81.154,0.0787,101.811,0.1366
116,04/16/17 02:00:01 PM,81.199,0.0803,93.139,0.1412
117,04/16/17 03:00:01 PM,79.876,0.0794,88.488,0.1400
118,04/16/17 04:00:01 PM,76.071,0.0787,83.154,0.1382
119,04/16/17 05:00:01 PM,72.264,0.0768,74.727,0.1370
120,04/16/17 06:00:01 PM,67.114,0.0758,68.142,0.1357
121,04/16/17 07:00:01 PM,63.990,0.0745,63.433,0.1335
122,04/16/17 08:00:01 PM,61.290,0.0725,58.928,0.1317
123,04/16/17 09:00:01 PM,58.582,0.0715,56.858,0.1297
124,04/16/17 10:00:01 PM,57.290,0.0708,53.121,0.1281
125,04/16/17 11:00:01 PM,57.420,0.0702,55.256,0.1266
126,04/17/17 12:00:01 AM,58.239,0.0702,55.256,0.1251
127,04/17/17 01:00:01 AM,58.669,0.0702,55.429,0.1246
128,04/17/17 02:00:01 AM,58.498,0.0708,56.079,0.1237
129,04/17/17 03:00:01 AM,57.376,0.0702,54.820,0.1237
130,04/17/17 04:00:01 AM,56.383,0.0695,53.559,0.1229
131,04/17/17 05:00:01 AM,55.515,0.0695,51.148,0.1224
132,04/17/17 06:00:01 AM,56.988,0.0695,53.298,0.1219
133,04/17/17 07:00:01 AM,57.290,0.0695,54.037,0.1214
134,04/17/17 08:00:01 AM,56.512,0.0695,59.229,0.1214
135,04/17/17 09:00:01 AM,64.033,0.0715,75.594,0.1209
136,04/17/17 10:00:01 AM,70.459,0.0738,80.404,0.1224
137,04/17/17 11:00:01 AM,76.203,0.0762,94.467,0.1276
138,04/17/17 12:00:01 PM,76.942,0.0768,100.508,0.1326
139,04/17/17 01:00:01 PM,74.554,0.0781,85.352,0.1370
140,04/17/17 02:00:01 PM,80.316,0.0797,94.134,0.1382
141,04/17/17 03:00:01 PM,88.214,0.0835,98.380,0.1382
142,04/17/17 04:00:01 PM,84.857,0.0841,97.111,0.1387
143,04/17/17 05:00:01 PM,89.499,0.0841,93.328,0.1391
144,04/17/17 06:00:01 PM,82.085,0.0816,83.064,0.1382
145,04/17/17 07:00:01 PM,68.913,0.0775,66.301,0.1382
146,04/17/17 08:00:01 PM,64.803,0.0758,62.704,0.1352
147,04/17/17 09:00:01 PM,62.447,0.0745,60.733,0.1326
148,04/17/17 10:00:01 PM,60.433,0.0732,59.229,0.1307
149,04/17/17 11:00:01 PM,59.616,0.0725,57.936,0.1290
150,04/18/17 12:00:01 AM,59.486,0.0722,56.556,0.1276
151,04/18/17 01:00:01 AM,58.582,0.0722,54.952,0.1266
152,04/18/17 02:00:01 AM,58.928,0.0715,57.247,0.1251
153,04/18/17 03:00:01 AM,60.346,0.0722,58.066,0.1246
154,04/18/17 04:00:01 AM,59.702,0.0715,58.541,0.1237
155,04/18/17 05:00:01 AM,60.003,0.0722,58.411,0.1237
156,04/18/17 06:00:01 AM,59.616,0.0715,56.251,0.1229
157,04/18/17 07:00:01 AM,54.255,0.0708,53.384,0.1229
158,04/18/17 08:00:01 AM,56.512,0.1133,54.343,0.2575
159,04/18/17 09:00:01 AM,57.247,0.2746,57.204,0.2895
160,04/18/17 10:00:01 AM,60.132,0.2946,59.401,0.3058
161,04/18/17 11:00:01 AM,64.074,0.2984,82.886,0.3077
162,04/18/17 12:00:01 PM,63.347,0.2970,72.653,0.3072
163,04/18/17 01:00:01 PM,63.475,0.2949,68.013,0.3058
164,04/18/17 02:00:01 PM,63.689,0.2932,68.013,0.3040
165,04/18/17 03:00:01 PM,68.270,0.2911,75.376,0.3037
166,04/18/17 04:00:01 PM,71.620,0.2898,83.779,0.3033
167,04/18/17 05:00:01 PM,73.731,0.2881,76.158,0.3026
168,04/18/17 06:00:01 PM,78.033,0.2861,81.376,0.3015
169,04/18/17 07:00:01 PM,63.732,0.2864,63.090,0.3005
170,04/18/17 08:00:01 PM,60.861,0.2853,58.066,0.2987
171,04/18/17 09:00:01 PM,60.174,0.2844,58.195,0.2976
172,04/18/17 10:00:01 PM,57.936,0.2871,56.122,0.2997
173,04/18/17 11:00:01 PM,58.325,0.2868,55.472,0.2990
174,04/19/17 12:00:01 AM,58.066,0.2864,54.691,0.2990
175,04/19/17 01:00:01 AM,57.074,0.2861,51.193,0.2987
176,04/19/17 02:00:01 AM,56.383,0.2861,49.116,0.2979
177,04/19/17 03:00:01 AM,56.599,0.2857,50.664,0.2976
178,04/19/17 04:00:01 AM,55.081,0.2857,46.616,0.2973
179,04/19/17 05:00:01 AM,54.516,0.2850,49.471,0.2970
180,04/19/17 06:00:01 AM,55.992,0.2847,50.974,0.2970
181,04/19/17 07:00:01 AM,56.122,0.2844,51.017,0.2966
182,04/19/17 08:00:01 AM,56.944,0.2840,57.376,0.2963
183,04/19/17 09:00:01 AM,59.745,0.2830,71.964,0.2955
184,04/19/17 10:00:01 AM,61.419,0.2821,68.913,0.2973
185,04/19/17 11:00:01 AM,64.074,0.2810,83.914,0.2976
186,04/19/17 12:00:01 PM,66.301,0.2810,92.527,0.2990
187,04/19/17 01:00:01 PM,70.416,0.2793,93.754,0.3005
188,04/19/17 02:00:01 PM,72.264,0.2783,104.256,0.3008
189,04/19/17 03:00:01 PM,85.035,0.2776,105.447,0.3005
190,04/19/17 04:00:01 PM,85.802,0.2759,98.528,0.2990
191,04/19/17 05:00:01 PM,94.086,0.2746,98.528,0.2976
192,04/19/17 06:00:01 PM,87.710,0.2743,83.959,0.2966
193,04/19/17 07:00:01 PM,76.986,0.2746,70.459,0.2952
194,04/19/17 08:00:01 PM,65.487,0.2766,60.303,0.2938
195,04/19/17 09:00:01 PM,62.406,0.2756,55.038,0.2922
196,04/19/17 10:00:01 PM,61.376,0.2749,56.685,0.2901
197,04/19/17 11:00:01 PM,59.959,0.2743,53.951,0.2887
198,04/20/17 12:00:01 AM,58.885,0.2739,51.370,0.2877
199,04/20/17 01:00:01 AM,57.160,0.2736,48.805,0.2871
200,04/20/17 02:00:01 AM,56.165,0.2732,48.272,0.2864
201,04/20/17 03:00:01 AM,55.558,0.2729,47.289,0.2857
202,04/20/17 04:00:01 AM,53.341,0.2726,44.127,0.2850
203,04/20/17 05:00:01 AM,53.733,0.2722,44.991,0.2844
204,04/20/17 06:00:01 AM,52.860,0.2719,43.624,0.2837
205,04/20/17 07:00:01 AM,52.203,0.2719,43.259,0.2830
206,04/20/17 08:00:01 AM,55.081,0.2708,60.132,0.2813
207,04/20/17 09:00:01 AM,57.765,0.2698,69.300,0.2803
208,04/20/17 10:00:01 AM,61.119,0.2687,76.550,0.2800
209,04/20/17 11:00:01 AM,65.872,0.2677,82.665,0.2817
210,04/20/17 12:00:01 PM,70.201,0.2666,87.483,0.2844
211,04/20/17 01:00:01 PM,72.437,0.2657,89.362,0.2871
212,04/20/17 02:00:01 PM,75.810,0.2642,92.197,0.2887
213,04/20/17 03:00:01 PM,83.377,0.2635,95.088,0.2887
214,04/20/17 04:00:01 PM,84.900,0.2615,92.010,0.2887
215,04/20/17 05:00:01 PM,96.724,0.2611,90.239,0.2884
216,04/20/17 06:00:01 PM,89.823,0.2607,81.066,0.2877
217,04/20/17 07:00:01 PM,77.596,0.2624,68.999,0.2874
218,04/20/17 08:00:01 PM,65.102,0.2664,59.486,0.2861
219,04/20/17 09:00:01 PM,61.934,0.2660,55.081,0.2840
220,04/20/17 10:00:01 PM,60.433,0.2653,55.386,0.2824
221,04/20/17 11:00:01 PM,58.626,0.2646,50.223,0.2810
222,04/21/17 12:00:01 AM,57.247,0.2642,49.516,0.2796
223,04/21/17 01:00:01 AM,55.647,0.2639,46.301,0.2786
224,04/21/17 02:00:01 AM,55.081,0.2632,48.672,0.2773
225,04/21/17 03:00:01 AM,54.734,0.2628,48.360,0.2763
226,04/21/17 04:00:01 AM,54.169,0.2624,48.538,0.2756
227,04/21/17 05:00:01 AM,53.298,0.2621,46.796,0.2746
228,04/21/17 06:00:01 AM,52.423,0.2621,45.669,0.2739
229,04/21/17 07:00:01 AM,52.246,0.2615,45.761,0.2732
230,04/21/17 08:00:01 AM,54.430,0.2604,60.132,0.2705
231,04/21/17 09:00:01 AM,57.463,0.2596,70.543,0.2698
232,04/21/17 10:00:01 AM,60.733,0.2585,78.251,0.2691
233,04/21/17 11:00:01 AM,67.071,0.2571,83.824,0.2722
234,04/21/17 12:00:01 PM,73.602,0.2560,94.467,0.2746
235,04/21/17 01:00:01 PM,76.986,0.2542,100.657,0.2783
236,04/21/17 02:00:01 PM,82.130,0.2512,109.315,0.2803
237,04/21/17 03:00:01 PM,94.609,0.2498,106.862,0.2810
238,04/21/17 04:00:01 PM,94.944,0.2475,102.114,0.2810
239,04/21/17 05:00:01 PM,106.756,0.2483,99.415,0.2803
240,04/21/17 06:00:01 PM,92.763,0.2498,86.981,0.2810
241,04/21/17 07:00:01 PM,79.304,0.2532,73.688,0.2803
242,04/21/17 08:00:01 PM,68.356,0.2571,64.845,0.2790
243,04/21/17 09:00:01 PM,64.845,0.2567,60.517,0.2770
244,04/21/17 10:00:01 PM,62.577,0.2560,56.383,0.2753
245,04/21/17 11:00:01 PM,60.775,0.2557,54.387,0.2736
246,04/22/17 12:00:01 AM,59.185,0.2553,52.686,0.2722
247,04/22/17 01:00:01 AM,57.936,0.2550,50.886,0.2712
248,04/22/17 02:00:01 AM,56.858,0.2542,49.870,0.2698
249,04/22/17 03:00:01 AM,55.949,0.2542,49.073,0.2687
250,04/22/17 04:00:01 AM,54.952,0.2538,46.841,0.2680
251,04/22/17 05:00:01 AM,53.820,0.2538,45.986,0.2670
252,04/22/17 06:00:01 AM,52.554,0.2534,43.030,0.2664
253,04/22/17 07:00:01 AM,52.947,0.2528,46.211,0.2650
254,04/22/17 08:00:01 AM,54.820,0.2520,60.390,0.2618
255,04/22/17 09:00:01 AM,59.745,0.2505,81.864,0.2596
256,04/22/17 10:00:01 AM,65.017,0.2487,93.992,0.2589
257,04/22/17 11:00:01 AM,72.221,0.2471,103.334,0.2621
258,04/22/17 12:00:01 PM,78.208,0.2456,105.447,0.2664
259,04/22/17 01:00:01 PM,80.139,0.2441,114.012,0.2701
260,04/22/17 02:00:01 PM,84.857,0.2418,114.465,0.2719
261,04/22/17 03:00:01 PM,92.714,0.2418,114.863,0.2722
262,04/22/17 04:00:01 PM,96.145,0.2390,113.785,0.2715
263,04/22/17 05:00:01 PM,99.070,0.2406,107.179,0.2708
264,04/22/17 06:00:01 PM,83.064,0.2449,87.665,0.2726
265,04/22/17 07:00:01 PM,75.160,0.2445,75.985,0.2715
266,04/22/17 08:00:01 PM,67.285,0.2464,66.814,0.2701
267,04/22/17 09:00:01 PM,65.188,0.2464,60.775,0.2677
268,04/22/17 10:00:01 PM,61.761,0.2460,59.056,0.2660
269,04/22/17 11:00:01 PM,61.290,0.2456,55.949,0.2646
270,04/23/17 12:00:01 AM,59.056,0.2456,52.160,0.2632
271,04/23/17 01:00:01 AM,58.928,0.2452,50.841,0.2618
272,04/23/17 02:00:01 AM,56.858,0.2452,48.805,0.2607
273,04/23/17 03:00:01 AM,58.282,0.2445,55.256,0.2585
274,04/23/17 04:00:01 AM,58.066,0.2441,54.082,0.2582
275,04/23/17 05:00:01 AM,57.117,0.2437,52.160,0.2575
276,04/23/17 06:00:01 AM,56.858,0.2434,52.203,0.2567
277,04/23/17 07:00:01 AM,57.117,0.2425,52.597,0.2560
278,04/23/17 08:00:01 AM,59.142,0.2418,64.459,0.2528
279,04/23/17 09:00:01 AM,62.191,0.2406,69.557,0.2524
280,04/23/17 10:00:01 AM,64.418,0.2399,80.492,0.2502
281,04/23/17 11:00:01 AM,70.673,0.2383,87.436,0.2528
282,04/23/17 12:00:01 PM,77.072,0.2371,97.939,0.2564
283,04/23/17 01:00:01 PM,80.008,0.2355,98.528,0.2600
284,04/23/17 02:00:01 PM,83.467,0.2330,106.441,0.2611
285,04/23/17 03:00:01 PM,93.045,0.2323,103.435,0.2615
286,04/23/17 04:00:01 PM,91.355,0.2318,99.514,0.2615
287,04/23/17 05:00:01 PM,102.265,0.2311,98.429,0.2604
288,04/23/17 06:00:01 PM,97.551,0.2315,86.891,0.2592
289,04/23/17 07:00:01 PM,76.203,0.2363,69.213,0.2611
290,04/23/17 08:00:01 PM,67.199,0.2383,62.704,0.2592
291,04/23/17 09:00:01 PM,64.589,0.2383,59.873,0.2567
292,04/23/17 10:00:01 PM,61.891,0.2383,55.733,0.2550
293,04/23/17 11:00:01 PM,59.916,0.2379,53.427,0.2528
294,04/24/17 12:00:01 AM,57.850,0.2379,50.576,0.2516
295,04/24/17 01:00:01 AM,56.469,0.2379,47.199,0.2502
296,04/24/17 02:00:01 AM,55.558,0.2371,46.841,0.2490
297,04/24/17 03:00:01 AM,53.559,0.2371,44.218,0.2483
298,04/24/17 04:00:01 AM,53.690,0.2367,45.082,0.2468
299,04/24/17 05:00:01 AM,53.341,0.2363,45.761,0.2460
300,04/24/17 06:00:01 AM,53.166,0.2358,46.661,0.2452
301,04/24/17 07:00:01 AM,52.992,0.2355,47.826,0.2441
302,04/24/17 08:00:01 AM,57.636,0.2339,64.503,0.2403
303,04/24/17 09:00:01 AM,60.948,0.2330,76.725,0.2387
304,04/24/17 10:00:01 AM,64.632,0.2318,86.709,0.2379
305,04/24/17 11:00:01 AM,70.759,0.2303,93.234,0.2414
306,04/24/17 12:00:01 PM,73.213,0.2291,94.276,0.2460
307,04/24/17 01:00:01 PM,74.250,0.2282,97.648,0.2502
308,04/24/17 02:00:01 PM,76.768,0.2266,93.092,0.2520
309,04/24/17 03:00:01 PM,85.442,0.2257,94.896,0.2512
310,04/24/17 04:00:01 PM,80.227,0.2262,94.944,0.2516
311,04/24/17 05:00:01 PM,94.230,0.2245,94.753,0.2487
312,04/24/17 06:00:01 PM,72.739,0.2294,72.480,0.2516
313,04/24/17 07:00:01 PM,67.671,0.2294,66.472,0.2494
314,04/24/17 08:00:01 PM,64.888,0.2294,62.962,0.2468
315,04/24/17 09:00:01 PM,62.148,0.2294,58.755,0.2449
316,04/24/17 10:00:01 PM,60.303,0.2291,56.340,0.2430
317,04/24/17 11:00:01 PM,56.988,0.2291,53.515,0.2414
318,04/25/17 12:00:01 AM,55.213,0.2299,52.160,0.2403
319,04/25/17 01:00:01 AM,56.122,0.2291,52.772,0.2387
320,04/25/17 02:00:01 AM,55.558,0.2282,51.544,0.2379
321,04/25/17 03:00:01 AM,55.558,0.2282,50.797,0.2371
322,04/25/17 04:00:01 AM,54.255,0.2277,47.647,0.2371
323,04/25/17 05:00:01 AM,53.645,0.2282,46.661,0.2358
324,04/25/17 06:00:01 AM,52.597,0.2277,44.310,0.2355
325,04/25/17 07:00:01 AM,53.602,0.2274,47.377,0.2339
326,04/25/17 08:00:01 AM,55.647,0.2266,68.657,0.2294
327,04/25/17 09:00:01 AM,60.046,0.2254,72.739,0.2291
328,04/25/17 10:00:01 AM,64.546,0.2241,81.730,0.2282
329,04/25/17 11:00:01 AM,68.313,0.2224,87.802,0.2323
330,04/25/17 12:00:01 PM,71.103,0.2219,90.379,0.2363
331,04/25/17 01:00:01 PM,75.637,0.2198,96.917,0.2390
332,04/25/17 02:00:01 PM,76.986,0.2185,90.936,0.2421
333,04/25/17 03:00:01 PM,82.886,0.2185,90.333,0.2418
334,04/25/17 04:00:01 PM,88.167,0.2153,91.683,0.2403
335,04/25/17 05:00:01 PM,95.760,0.2164,87.436,0.2394
336,04/25/17 06:00:01 PM,82.798,0.2185,75.724,0.2394
337,04/25/17 07:00:01 PM,78.121,0.2177,70.201,0.2387
338,04/25/17 08:00:01 PM,63.648,0.2219,57.722,0.2379
339,04/25/17 09:00:01 PM,61.075,0.2219,53.602,0.2355
340,04/25/17 10:00:01 PM,58.669,0.2219,52.554,0.2327
341,04/25/17 11:00:01 PM,57.936,0.2211,51.809,0.2315
342,04/26/17 12:00:01 AM,56.944,0.2216,49.870,0.2294
343,04/26/17 01:00:01 AM,56.728,0.2211,50.223,0.2277
344,04/26/17 02:00:01 AM,55.906,0.2211,50.621,0.2266
345,04/26/17 03:00:01 AM,54.169,0.2211,47.422,0.2257
346,04/26/17 04:00:01 AM,54.300,0.2208,49.204,0.2249
347,04/26/17 05:00:01 AM,53.166,0.2208,47.736,0.2241
348,04/26/17 06:00:01 AM,52.686,0.2203,47.289,0.2237
349,04/26/17 07:00:01 AM,54.387,0.2195,49.604,0.2229
350,04/26/17 08:00:01 AM,58.152,0.2185,63.990,0.2190
351,04/26/17 09:00:01 AM,62.533,0.2169,77.203,0.2185
352,04/26/17 10:00:01 AM,65.658,0.2164,84.812,0.2182
353,04/26/17 11:00:01 AM,70.930,0.2153,88.443,0.2237
354,04/26/17 12:00:01 PM,75.074,0.2139,102.114,0.2269
355,04/26/17 01:00:01 PM,80.139,0.2122,102.722,0.2315
356,04/26/17 02:00:01 PM,82.886,0.2104,100.706,0.2339
357,04/26/17 03:00:01 PM,91.683,0.2104,101.862,0.2330
358,04/26/17 04:00:01 PM,91.870,0.2083,100.108,0.2327
359,04/26/17 05:00:01 PM,90.333,0.2100,87.073,0.2323
360,04/26/17 06:00:01 PM,93.423,0.2087,90.333,0.2294
361,04/26/17 07:00:01 PM,76.899,0.2122,73.126,0.2306
362,04/26/17 08:00:01 PM,69.427,0.2139,65.788,0.2286
363,04/26/17 09:00:01 PM,66.729,0.2134,64.074,0.2262
364,04/26/17 10:00:01 PM,65.230,0.2134,61.891,0.2241
365,04/26/17 11:00:01 PM,63.648,0.2131,60.647,0.2219
366,04/27/17 12:00:01 AM,60.775,0.2134,53.994,0.2216
367,04/27/17 01:00:01 AM,60.046,0.2134,53.733,0.2195
368,04/27/17 02:00:01 AM,57.636,0.2134,49.073,0.2190
369,04/27/17 03:00:01 AM,57.850,0.2134,50.533,0.2174
370,04/27/17 04:00:01 AM,56.556,0.2134,50.311,0.2169
371,04/27/17 05:00:01 AM,55.299,0.2134,47.557,0.2161
372,04/27/17 06:00:01 AM,55.168,0.2134,48.094,0.2153
373,04/27/17 07:00:01 AM,55.992,0.2131,49.870,0.2143
374,04/27/17 08:00:01 AM,61.547,0.2112,67.158,0.2104
375,04/27/17 09:00:01 AM,64.459,0.2104,79.128,0.2100
376,04/27/17 10:00:01 AM,66.729,0.2100,78.251,0.2112
377,04/27/17 11:00:01 AM,72.955,0.2083,88.579,0.2153
378,04/27/17 12:00:01 PM,74.163,0.2078,92.574,0.2185
379,04/27/17 01:00:01 PM,78.296,0.2061,95.088,0.2224
380,04/27/17 02:00:01 PM,82.085,0.2038,101.107,0.2241
381,04/27/17 03:00:01 PM,88.718,0.2035,95.711,0.2241
382,04/27/17 04:00:01 PM,92.057,0.2020,97.014,0.2232
383,04/27/17 05:00:01 PM,104.824,0.2003,95.040,0.2216
384,04/27/17 06:00:01 PM,83.691,0.2047,78.822,0.2229
385,04/27/17 07:00:01 PM,79.788,0.2038,71.490,0.2211
386,04/27/17 08:00:01 PM,68.056,0.2061,64.204,0.2190
387,04/27/17 09:00:01 PM,64.161,0.2056,60.861,0.2156
388,04/27/17 10:00:01 PM,62.062,0.2056,58.411,0.2131
389,04/27/17 11:00:01 PM,58.411,0.2056,54.691,0.2117
390,04/28/17 12:00:01 AM,56.944,0.2056,51.678,0.2095
391,04/28/17 01:00:01 AM,56.599,0.2052,49.116,0.2087
392,04/28/17 02:00:01 AM,55.125,0.2052,46.166,0.2070
393,04/28/17 03:00:01 AM,52.992,0.2056,44.492,0.2056
394,04/28/17 04:00:01 AM,52.291,0.2056,44.856,0.2043
395,04/28/17 05:00:01 AM,50.268,0.2056,41.601,0.2035
